source,Gaia_id,KIC_id,logRHK,e_logRHK,Prot,Teff,BV,FeH_native,e_FeH_native,Mass,Age,tau_conv,tau_Noyes1984,Ro,log_Ro,F_Ca,F_bas,delta_F,log_dF,epsilon,log_epsilon,dTeff
Ye2024,2077108998255365376,6705706,-4.8239,0.0068,14.88,5819,0.611759,0.1,0.01,1.06,1.94,13.24184353201083,,1.123710604496201,0.050654479335438964,975225.762266668,481039.6980321765,494186.06423449155,5.693890494381732,1.0273290671354025,0.011709576168188655,0.047
Ye2024,2077202899112324736,7051138,-4.7991,0.0112,3.97,6372,0.443266,0.1,0.03,1.38,1.64,8.730003855438706,,0.45475352196170327,-0.3422239287403224,1484618.2849697624,912313.6194376366,572304.6655321259,5.757627286370731,0.6273113251174556,-0.20251687188938292,0.6
Ye2024,2077231799960705792,7215936,-4.5766,0.0054,4.24,6214,0.489866,-0.07,0.01,1.14,2.74,11.843039123414078,,0.35801621153284724,-0.44609730737888503,2241283.1819522255,764306.0632784909,1476977.1186737346,6.169373767274909,1.9324419753236566,0.2861064623962727,0.442
Ye2024,2077262208328885120,7462939,-4.6095,0.0083,4.46,6210,0.491062,0.06,0.02,1.2,1.11,10.930356368792774,,0.4080379311999133,-0.38929946302504354,2072421.7298858832,760844.2822603538,1311577.4476255295,6.117793940434052,1.7238447842823112,0.2364981591891649,0.438
Ye2024,2077263754516950656,7379202,-4.9178,0.0116,22.27,5418,0.744278,0.28,0.02,0.98,6.26,14.894693714546571,,1.4951633398309156,0.17468863995964265,590429.0800840093,290780.28301815165,299648.7970658577,5.476612538569435,1.0304990213079628,0.013047583654529992,-0.354
Ye2024,2077467748280897152,6295264,-4.848,0.0124,4.0,6409,0.44,-0.15,0.03,1.2,1.56,10.930356368792774,,0.36595330152458594,-0.43657433040922294,1357603.106145969,950323.3815159743,407279.7246299946,5.609892790394156,0.4285696138300776,-0.3679786242735158,0.637
Ye2024,2077510075175988096,6372282,-4.7313,0.0093,8.55,6014,0.550584,0.01,0.02,1.1,1.38,12.514101920504952,,0.6832292124767194,-0.16543357301838352,1377099.8522126172,606879.0388474129,770220.8133652043,5.886615250209235,1.2691504633740698,0.10351311266952021,0.242
Ye2024,2077629032893950976,6448262,-4.7299,0.01,18.34,6466,0.44,-0.13,0.03,1.36,2.24,8.941232764773126,,2.051171296228452,0.31200193043192953,1846097.0900253786,1011536.7995109312,834560.2905144474,5.921457716559811,0.8250419469839848,-0.0835239703827247,0.694
Ye2024,2077635629961702400,6611779,-4.6548,0.0059,11.04,5880,0.592405,-0.03,0.01,1.02,2.99,14.032847450821215,,0.786725576451266,-0.10417673068622224,1500793.8484647144,517738.12770392164,983055.7207607927,5.992578134854624,1.8987508706775633,0.2784679860178471,0.108
Ye2024,2077636484653433472,6696928,-4.9001,0.0115,29.17,5700,0.650107,0.05,0.02,1.24,5.2,10.377405303719263,,2.810914592450723,0.44884765009308103,753374.921657525,415831.8328655477,337543.0887919773,5.528329220219269,0.8117297958309899,-0.0905885122717942,-0.072
Ye2024,2077642227030650752,6208068,-4.8794,0.0114,5.14,6323,0.457593,-0.22,0.03,1.18,2.93,11.222913527863295,,0.4579915890146391,-0.3391424977124442,1196477.3012163336,863989.4347885464,332487.86642778723,5.521775801098949,0.38482862525878064,-0.4147326306842399,0.551
Ye2024,2077675555978115968,6611009,-4.5758,0.0114,3.96,6363,0.445889,-0.18,0.04,1.28,2.81,9.863939442164517,,0.4014623187032693,-0.39635521139953944,2468649.4806286204,903267.8627813399,1565381.6178472806,6.194620229628003,1.733020383374608,0.23880367081262144,0.591
Ye2024,2077743274717627520,6785377,-4.9219,0.0157,21.92,5847,0.60285,0.1,0.03,1.08,6.36,12.87049780038931,,1.7031198279942956,0.2312452051005466,793312.1612960689,497597.6395780854,295714.52171798353,5.4708726520443225,0.5942844141477858,-0.2260056595085285,0.075
Ye2024,2077787122047253504,6953889,-4.9433,0.015,11.74,5967,0.565145,-0.13,0.03,1.02,4.32,14.032847450821215,,0.8366085387262557,-0.07747770716780661,819098.042413446,574222.3164328769,244875.72598056914,5.388945736553126,0.4264475952480569,-0.3701343302477653,0.195
Ye2024,2077798873079160064,7037766,-4.8596,0.0172,26.46,5854,0.600629,-0.16,0.03,1.04,7.84,13.628989336448337,,1.941449901148384,0.28812618811640545,920073.6836846344,501812.716453145,418260.96723148937,5.6214473374304195,0.8335001356438184,-0.07909432515888283,0.082
Ye2024,2077809936914936704,7204303,-4.792,0.0147,21.56,5873,0.594615,-0.01,0.03,1.22,4.83,10.648698264908191,,2.0246606170680037,0.30635223521132837,1089059.8315580934,513408.4425005358,575651.3890575576,5.760159556960054,1.1212347546407104,0.04969655101720858,0.101
Ye2024,2077911401222508032,7212293,-4.5637,0.0113,6.76,5543,0.701945,0.18,0.02,1.06,8.64,13.24184353201083,,0.5105029359135967,-0.292001755932785,1461811.0855147382,341508.4029024102,1120302.682612328,6.0493353759101005,3.2804542233546945,0.5159339818332465,-0.229
Ye2024,2077961252897871488,7373425,-4.7207,0.009,2.18,6477,0.44,-0.2,0.01,1.26,2.03,10.115976103458719,,0.21550070677358005,-0.66655130115354,1898485.676378236,1023731.2821660324,874754.3942122036,5.941886132780916,0.8544765696339568,-0.06829984144902844,0.705
Ye2024,2078013106046948224,7457176,-4.7182,0.0096,4.81,6299,0.464651,-0.11,0.03,1.14,2.56,11.843039123414078,,0.4061457494040082,-0.391318087597786,1708040.5229152413,841133.3233836873,866907.199531554,5.9379726097156045,1.0306418440826768,0.013107770849000003,0.527
Ye2024,2078033928048785152,7695814,-4.6323,0.0128,6.26,5993,0.557076,-0.13,0.03,1.08,5.98,12.87049780038931,,0.48638367350567013,-0.3130210115013553,1705645.7930564042,592096.0417386078,1113549.7513177963,6.046709625267772,1.880691092019484,0.2743174675075525,0.221
Ye2024,2078074025864084736,7762928,-4.7931,0.016,5.18,6367,0.444723,-0.31,0.04,1.22,3.05,10.648698264908191,,0.486444433970884,-0.31296676155813974,1500552.2973306691,907278.6506715277,593273.6466591414,5.773255057313169,0.6539045597733688,-0.18448563422691563,0.595
Ye2024,2078176074286047488,7691197,-5.0322,0.0129,7.91,6223,0.48718,-0.16,0.03,1.1,1.79,12.514101920504952,,0.632086908852731,-0.19922320424887965,789606.9105281428,772144.5260210762,17462.38450706657,4.242103546789551,0.02261543521787516,-1.645595050150966,0.451
Ye2024,2078328322285882368,8240900,-4.6843,0.0122,10.65,6089,0.527581,-0.07,0.03,1.2,4.14,10.930356368792774,,0.97435066530921,-0.01128471396242886,1612484.8125087752,662291.4021511062,950193.410357669,5.977812014238075,1.4347059425374755,0.15676289715369285,0.317
Ye2024,2078373642776670080,8435766,-4.5817,0.0057,12.53,5075,0.865658,-0.03,0.01,0.84,0.24,18.60920008626386,,0.6733228694364384,-0.17177663445322502,985498.3987416195,183368.24500464395,802130.1537369756,5.904244842677728,4.37442237458651,0.6409207142517108,-0.697
Ye2024,2078538088495426432,7467708,-4.7754,0.0081,6.09,6411,0.44,-0.07,0.02,1.3,1.87,9.620852087644154,,0.6330000653290628,-0.19859624516108088,1606626.1971594605,952416.0972765677,654210.0998828928,5.815717244603316,0.6868952569718273,-0.1631094824269942,0.639
Ye2024,2078539802172458112,7467171,-4.6477,0.0071,4.27,6275,0.471736,-0.02,0.01,1.38,2.58,8.730003855438706,,0.4891177679537715,-0.3105865604784137,1978639.420251138,818798.0459974051,1159841.374253733,6.064398596988153,1.4165170275179295,0.15122179940896632,0.503
Ye2024,2078715041142719744,7380684,-4.4882,0.0093,2.74,6499,0.44,-0.35,0.03,1.26,2.53,10.115976103458719,,0.27085868649523365,-0.5672572319377568,3286986.228292254,1048499.1569803952,2238487.0713118585,6.349954590399547,2.134944083082094,0.32938650478169434,0.727
Ye2024,2078741876099629056,7771282,-4.9504,0.0112,11.6,6252,0.478551,-0.1,0.02,1.3,3.02,9.620852087644154,,1.2057144101505959,0.08124445143296226,971152.9059120849,797872.9358621334,173279.97004995146,5.238748364216945,0.21717740038733807,-0.6631853696804563,0.48
Ye2024,2078748949899958528,7770198,-4.8002,0.018,20.89,5463,0.728926,0.27,0.02,1.0,4.54,14.454397707459272,,1.4452348982496588,0.1599384399803087,800085.755979177,308240.68676996016,491845.0692092168,5.691828321905869,1.5956526517094107,0.2029383582780599,-0.309
Ye2024,2078759227767413632,7839375,-4.7465,0.0099,3.61,6372,0.443266,0.08,0.02,1.34,1.89,9.159880552148511,,0.3941099427495537,-0.4043826084564051,1675771.5195993988,912313.6194376366,763457.9001617623,5.882785093479484,0.8368371181747444,-0.07735906478063007,0.6
Ye2024,2078775372538763648,7768660,-4.9653,0.0129,40.37,5667,0.660884,0.14,0.02,1.06,7.72,13.24184353201083,,3.0486691601822336,0.4841102975358934,633467.8629661509,399153.690584336,234314.17238181486,5.369798557487586,0.5870274480959793,-0.23134159163495985,-0.105
Ye2024,2078843306046086400,7978967,-4.7212,0.006,18.32,5578,0.690263,-0.08,0.01,0.92,6.08,16.339848430570573,,1.1211854306876383,0.04967744565882082,1043099.593950873,357004.3393984444,686095.2545524286,5.836384415494868,1.9218120869581177,0.28371092048814917,-0.194
Ye2024,2078971708390521472,8703914,-4.725,0.0112,25.02,5431,0.73983,0.25,0.02,0.98,6.38,14.894693714546571,,1.679792849688797,0.2252557282830056,929246.5295079132,295734.9208162875,633511.6086916256,5.801754577458644,2.142160306747025,0.33085196777062237,-0.341
Ye2024,2079093513664130048,8517490,-4.785,0.0212,17.59,5390,0.753894,0.26,0.03,0.98,3.95,14.894693714546571,,1.180957483054594,0.07223426238306573,785175.6041658638,280350.1511392042,504825.4530266596,5.703141243681304,1.8006962042834609,0.25544044911479624,-0.382
Ye2024,2079119592702558080,8390367,-4.8337,0.0159,17.34,5792,0.620391,-0.02,0.03,1.0,5.56,14.454397707459272,,1.1996349035734362,0.0790490931401916,935892.4621024748,465523.1683286359,470369.29377383884,5.672438962770777,1.010410062860248,0.004497662787689739,0.02
Ye2024,2079128904192003584,8584920,-4.7877,0.0103,4.52,6302,0.463768,0.0,0.02,1.2,1.66,10.930356368792774,,0.413527230722782,-0.38349588692580333,1458227.6606730018,843961.6485850975,614266.0120879043,5.788356486065078,0.7278364047912862,-0.13796622574268946,0.53
Ye2024,2079147660303929472,8712683,-4.9171,0.0087,17.57,5788,0.621673,0.26,0.01,1.12,2.5,12.171862643132958,,1.443493121400982,0.1594147187018696,770239.5704787459,463261.3658131645,306978.20466558135,5.487107541830645,0.6626458136148291,-0.1787185414207042,0.016
Ye2024,2079147630249521408,8712626,-4.6087,0.0053,9.89,5744,0.635836,-0.07,0.01,0.98,4.04,14.894693714546571,,0.6639948554525261,-0.1778352854772161,1519740.5850347935,438997.189846952,1080743.3951878415,6.033722590083793,2.4618458162901273,0.3912608498823738,-0.028
Ye2024,2079150374726928768,8585664,-4.7816,0.0103,4.17,6367,0.444723,-0.06,0.02,1.38,3.07,8.730003855438706,,0.47766301928974875,-0.32087838052968004,1540817.2648654813,907278.6506715277,633538.6141939536,5.801773090285415,0.6982844947635836,-0.15596760125466919,0.595
Ye2024,2079152921649586816,8650925,-4.7538,0.0157,12.95,5906,0.584216,0.06,0.03,1.08,2.94,12.87049780038931,,1.0061770881626881,0.0026744237054856044,1216145.4159292255,534095.3175971321,682050.0983320934,5.833816275873622,1.2770194305402311,0.10619750533875101,0.134
Ye2024,2079157422775318656,8714686,-4.7035,0.0084,17.57,5513,0.712017,0.14,0.02,0.98,2.84,14.894693714546571,,1.1796147229829004,0.07174018442089948,1036725.3225737016,328689.1338668201,708036.1887068816,5.850055455647469,2.154121069891429,0.3332701086686229,-0.259
Ye2024,2079166837343948672,8911233,-4.6361,0.0169,12.45,5040,0.878502,-0.03,0.03,0.82,2.85,19.248913098918976,,0.6467897660517359,-0.18923686041440166,845734.1792737918,174636.60580531054,671097.5734684813,5.826785668512084,3.842823046026435,0.5846503865711307,-0.732
Ye2024,2079180203282106368,8979694,-4.7782,0.0091,8.25,6111,0.520888,-0.07,0.02,1.18,5.05,11.222913527863295,,0.735103231395092,-0.13365166815779478,1317834.4957903028,679346.903530359,638487.5922599437,5.8051524620295085,0.9398550121328559,-0.026939138195266422,0.339
Ye2024,2079220060579251200,9046116,-4.962,0.0111,10.95,6014,0.550584,0.26,0.03,1.24,3.09,10.377405303719263,,1.055177058187707,0.023325340147485416,809590.5527746866,606879.0388474129,202711.51392727369,5.306878417134381,0.33402292870794187,-0.4762237204053339,0.242
Ye2024,2079312793206585984,8837309,-4.7035,0.0089,11.29,5229,0.810177,0.05,0.02,0.9,2.6,16.867395843027396,,0.6693386522180323,-0.17435409512153638,839047.029023128,226386.96898558963,612660.0600375384,5.787219569134493,2.7062514365680497,0.43236814423542175,-0.543
Ye2024,2079362099431143808,8836192,-4.71,0.0128,12.78,5423,0.742566,-0.1,0.03,0.88,1.86,17.42033268532819,,0.7336254841311735,-0.134525590880411,956247.1512643654,292677.4154642975,663569.7358000679,5.821886570428345,2.2672392905595204,0.35549735915838504,-0.349
Ye2024,2079431613486358144,9111835,-5.0814,0.0121,27.02,5291,0.7883,-0.19,0.03,0.8,8.91,19.92161221406761,,1.356315930139423,0.13236086263946764,368436.6142953563,246003.4619095026,122433.15238585373,5.087899031769791,0.4976887375304225,-0.3030421870312086,-0.481
Ye2024,2079434946381021184,9175366,-4.8381,0.0077,24.68,5357,0.765292,-0.14,0.02,0.86,2.73,18.000329833835156,,1.3710859871916954,0.13706469227444518,677951.0256747932,268471.1399958322,409479.88567896094,5.612232573365832,1.5252286919380524,0.1833349664371742,-0.415
Ye2024,2079516550761250048,9544105,-4.6233,0.0106,4.34,6450,0.44,0.01,0.04,1.4,2.96,8.525863775948729,,0.5090393318555058,-0.29324865980887715,2336418.278331073,994021.981085604,1342396.297245469,6.127880745564424,1.350469429035557,0.13048475738578863,0.678
Ye2024,2079528542310126464,9605965,-4.5565,0.0068,2.9,6486,0.44,0.06,0.01,1.38,1.32,8.730003855438706,,0.3321877112566598,-0.47861643760448147,2786246.35905816,1033802.2131762296,1752444.1458819304,6.243644184971462,1.6951445097972486,0.2292067273959368,0.714
Ye2024,2079533283953836416,9666263,-4.8285,0.0097,4.26,6379,0.441228,-0.06,0.03,1.24,1.9,10.377405303719263,,0.4105072390757655,-0.38667917992593276,1393548.683090792,919402.8489452658,474145.8341455263,5.675911939192302,0.5157106427171332,-0.2875939059684447,0.607
Ye2024,2079590458557073536,8178763,-5.0704,0.0092,28.66,5576,0.690928,-0.07,0.01,0.92,6.47,16.339848430570573,,1.7539942381827356,0.24402816238831493,466125.429976981,356102.88640975975,110022.54356722126,5.041481681010397,0.30896279633246426,-0.5100938128737722,-0.196
Ye2024,2079636839900363776,8441053,-5.0451,0.011,9.99,6075,0.531853,0.09,0.02,1.24,3.6,10.377405303719263,,0.9626683845931684,-0.01652329080266934,696140.4436800553,651630.3296271437,44510.11405291164,4.648458707122035,0.06830577403967657,-1.16554258288393,0.303
Ye2024,2079731230404981376,8702518,-5.0405,0.0096,20.91,5837,0.606027,0.06,0.01,1.1,6.77,12.514101920504952,,1.6709149512149943,0.22295434507111567,599612.2679740661,491628.8244133474,107983.44356071868,5.033357172881215,0.21964424825898593,-0.6582801649554096,0.065
Ye2024,2079740644973391872,8831792,-4.8989,0.0152,8.79,6340,0.45261,0.05,0.03,1.34,2.19,9.159880552148511,,0.9596195004899104,-0.01790093528829116,1156295.3207243625,880499.8129961485,275795.507728214,5.4405871879285295,0.3132260832512186,-0.5041420801376855,0.568
Ye2024,2079804657166399744,9034074,-4.7039,0.0125,11.11,6286,0.468486,-0.34,0.04,1.18,4.01,11.222913527863295,,0.9899390182787239,-0.004391557766852276,1750689.9689738816,828971.0339173821,921718.9350564994,5.9645985093799805,1.1118831627937928,0.04605915377497115,0.514
Ye2024,2080050844690214784,9288124,-4.5441,0.0116,7.5,5765,0.629063,-0.1,0.03,0.96,5.11,15.354869714245666,,0.4884443918818656,-0.31118487242325693,1789406.3869686653,450438.1301781258,1338968.2567905395,6.126770281221032,2.9725908334204396,0.4731351342244719,-0.007
Ye2024,2080083280283466112,9472897,-4.7583,0.0137,19.79,5552,0.698934,-0.08,0.03,0.9,7.66,16.867395843027396,,1.1732694355531321,0.06939775715989208,939960.4194947687,345436.858172334,594523.5613224348,5.77416907064446,1.721077375668565,0.2358003956445299,-0.22
Ye2024,2080221853109511168,9601150,-4.7073,0.0118,3.58,6304,0.463179,0.07,0.03,1.36,2.28,8.941232764773126,,0.40039221594862917,-0.39751437425819836,1757019.391091616,845851.7294111636,911167.6616804523,5.959598297766659,1.0772191271805498,0.032304056172092935,0.532
Ye2024,2080274384847296768,9724820,-4.5757,0.0054,4.13,6074,0.532159,-0.17,0.01,1.04,3.55,13.628989336448337,,0.303030540126335,-0.5185136000786758,2050269.1969854978,650874.4930981946,1399394.7038873034,6.145940225959663,2.1500223449011124,0.3324429735048258,0.302
Ye2024,2080280505181458432,9664850,-5.0329,0.0256,20.84,5777,0.625204,0.12,0.03,1.06,5.63,13.24184353201083,,1.5737989917809698,0.19694926275306593,585492.3254694848,457089.9695452686,128402.35592421616,5.108572992233616,0.2809126528240293,-0.5514286989333421,0.005
Ye2024,2080338603198292608,9843813,-4.8556,0.0088,4.82,6236,0.483307,0.03,0.01,1.4,3.23,8.525863775948729,,0.5653386127980502,-0.24769135108253826,1195738.362195496,783588.4951471986,412149.8670482974,5.615055164084611,0.5259774353512864,-0.2790328868588561,0.464
Ye2024,2080410522431240832,9659246,-4.9908,0.0164,26.74,5903,0.585159,-0.12,0.03,1.12,5.88,12.171862643132958,,2.196870009462849,0.3418043601325401,703238.8733946424,532185.6031551067,171053.27023953572,5.233131381551823,0.3214165682525648,-0.4929317401575993,0.131
Ye2024,2080412442273275136,9658824,-4.8338,0.0184,18.83,5433,0.739147,0.14,0.03,0.96,5.62,15.354869714245666,,1.2263210532180704,0.08860418420170776,724386.8481928195,296503.56570450444,427883.2824883151,5.631325318816474,1.443096582908361,0.15929539832874298,-0.339
Ye2024,2080479379347498112,9839457,-4.9052,0.0111,5.07,6324,0.4573,-0.09,0.03,1.24,2.7,10.377405303719263,,0.4885614324211575,-0.3110808196953157,1128182.03983217,864953.2241859218,263228.81564624805,5.420333429741133,0.3043272263583897,-0.5166591921430751,0.552
Ye2024,2080510440551030528,10019950,-4.5646,0.0076,8.44,5794,0.61975,-0.07,0.02,1.0,2.97,14.454397707459272,,0.5839053394555825,-0.23365755337434485,1741508.9073330518,466657.618763614,1274851.2885694378,6.105459527263749,2.731877156419502,0.4364611666461628,0.022
Ye2024,2080551393056974848,10153521,-4.8626,0.0128,1.71,6107,0.522103,0.3,0.03,1.24,1.01,10.377405303719263,,0.16478107484027205,-0.7830926686364978,1082239.5888934745,676218.1698134303,406021.41908004426,5.608548944766614,0.6004296205055629,-0.22153789120423895,0.335
Ye2024,2080571978841945856,10286632,-4.8003,0.013,7.23,6167,0.503957,0.09,0.04,1.24,2.93,10.377405303719263,,0.6967059480088696,-0.15695048173412082,1298995.1522711145,724471.5516832316,574523.6005878829,5.759307873571849,0.793024376530782,-0.10071346283359937,0.395
Ye2024,2080609190438896640,10350184,-5.0324,0.0127,23.26,5642,0.669089,0.04,0.02,1.0,9.95,14.454397707459272,,1.6091988383574467,0.20660971039242973,533266.2076426467,386904.0063575872,146362.20128505956,5.165428932645434,0.3782907358932532,-0.42217429418096514,-0.13
Ye2024,2080622040981083392,10414935,-4.5179,0.0123,2.44,6487,0.44,-0.25,0.04,1.3,2.23,9.620852087644154,,0.2536157897213322,-0.5958237114552268,3047104.358285279,1034926.4354506426,2012177.9228346364,6.303666379708404,1.9442714514857908,0.2887568993003077,0.715
Ye2024,2080627538539187200,10544602,-5.012,0.0155,8.78,6174,0.501852,-0.07,0.03,1.12,2.86,12.171862643132958,,0.7213357772282653,-0.14186252688732287,801453.3290654748,730288.9128330308,71164.416232444,4.852262891152602,0.09744693501695627,-1.0112318161272353,0.402
Ye2024,2080631421189755904,10415681,-4.6639,0.0108,26.46,5990,0.558005,0.12,0.02,1.3,3.64,9.620852087644154,,2.75027614591248,0.4393763020575259,1582774.4323135244,590009.6268632439,992764.8054502805,5.996846372570383,1.6826247577149953,0.22598727472573737,0.218
Ye2024,2082101983634330880,8718318,-4.8706,0.0142,21.81,5518,0.710335,-0.28,0.03,0.86,6.83,18.000329833835156,,1.2116444643699706,0.08337520249194137,708171.6245513817,330796.53958281834,377375.08496856334,5.576773223815517,1.1408072328824455,0.057212266006191864,-0.254
Ye2024,2082112596491567616,8719482,-4.6145,0.0162,10.61,5400,0.750454,0.23,0.03,0.96,5.78,15.354869714245666,,0.6909859997155459,-0.16053075191361632,1171350.2536157188,284037.71273233165,887312.5408833872,5.94807661968863,3.123925102578062,0.49470061293670187,-0.372
Ye2024,2082128921669703680,8847528,-4.5572,0.0122,7.59,6404,0.44,-0.29,0.04,1.26,2.8,10.115976103458719,,0.7502983322988406,-0.12476601886266447,2643729.5760088726,945108.847768138,1698620.7282407344,6.230096419469484,1.79727523687034,0.2546145905762856,0.632
